paper_id,arxiv_id,arxiv_url,title,published_at,terra_composite,jev_composite,terra_rank,jev_rank,rank_gap,terra_technical_significance,terra_apparent_novelty,terra_practical_applicability,terra_professional_value,terra_learning_value,terra_evidence_strength,jev_technical_significance,jev_apparent_novelty,jev_practical_applicability,jev_professional_value,jev_learning_value,jev_evidence_strength,jev_confidence,organisations,is_golden,was_editorial_pick
195876,2505.23126,https://arxiv.org/abs/2505.23126,PBEBench: A Multi-Step Programming by Examples Reasoning Benchmark inspired by Historical Linguistics,2026-09-16 00:00:00+00:00,7.64,5.4495,417,888,-471,7.5,8.0,7.0,7.5,8.5,7.5,7.0,7.0,4.0,6.0,7.5,5.5,0.6783333333333333,Carnegie Mellon University,False,none
199450,2609.18191,https://arxiv.org/abs/2609.18191,OmniRisk: Omnidirectional Trajectory-Risk Learning for Agile Quadrotor Dynamic Avoidance,2026-09-20 00:00:00+00:00,8.18,6.2124,77,547,-470,8.5,8.0,8.5,8.0,7.5,7.5,7.5,7.0,7.5,7.5,8.0,4.5,0.7833333333333333,,False,none
196382,2609.18213,https://arxiv.org/abs/2609.18213,CANTABILE: Learning Expressive Dynamics for Robotic Piano Performance,2026-09-16 00:00:00+00:00,6.46,6.2972,975,506,469,6.5,6.5,6.0,6.5,7.0,7.0,8.0,7.0,5.0,6.5,8.0,7.0,0.6900000000000001,Korea Advanced Institute of Science and Technology,False,none
198418,2609.21484,https://arxiv.org/abs/2609.21484,HE-Guardrail: A Homomorphic Guardrail Against Jailbreak Attacks for Encrypted Large Language Model Inference,2026-09-18 00:00:00+00:00,7.62,5.3792,438,907,-469,8.0,8.0,6.5,7.5,8.0,6.5,7.0,7.0,4.5,7.0,7.5,4.0,0.645,Inha University,False,none
198728,2510.05606,https://arxiv.org/abs/2510.05606,Fractal basin geometry and the limits to predictability and reproducibility in deep learning,2026-09-19 00:00:00+00:00,7.68,5.5706,395,863,-468,8.0,8.0,6.5,7.5,8.5,6.5,7.5,8.0,4.0,4.5,7.5,5.5,0.66,The University of Sydney,False,none
195953,2602.16218,https://arxiv.org/abs/2602.16218,Bayesian Quadrature,2026-09-16 00:00:00+00:00,7.58,5.2938,464,929,-465,7.5,6.0,8.0,8.5,9.0,8.5,7.5,4.0,5.5,5.5,9.0,5.5,0.5233333333333333,,False,none
197312,2609.19669,https://arxiv.org/abs/2609.19669,Beyond Patch Removal: Persistent Adversarial Effects in Vision-Language-Action Policies,2026-09-17 00:00:00+00:00,7.22,6.697,741,277,464,7.5,7.0,7.0,7.5,7.0,7.5,7.5,7.0,6.5,7.5,8.0,7.5,0.8116666666666666,UNSW Sydney,False,none
197378,2609.19814,https://arxiv.org/abs/2609.19814,Long-horizon autoformalization of a core theorem underlying MIP* = RE,2026-09-17 00:00:00+00:00,8.3,6.2829,48,510,-462,9.0,8.0,7.0,9.0,8.5,8.0,8.5,7.5,5.0,5.5,8.0,6.5,0.6016666666666667,,False,none
199783,2609.23333,https://arxiv.org/abs/2609.23333,A Patient World Model for Early Forecasting of Digital Health Campaign Outcomes: Capabilities and Limits,2026-09-20 00:00:00+00:00,7.38,6.9375,633,174,459,7.5,7.0,7.5,7.5,7.5,7.5,7.5,7.0,7.0,8.5,8.0,7.5,0.8083333333333333,,False,none
200165,2609.24110,https://arxiv.org/abs/2609.24110,ProbeScout: Visual Analytics for Attribute-Guided Image Search,2026-09-21 00:00:00+00:00,6.98,6.4792,856,397,459,7.0,6.5,7.5,7.0,7.0,7.5,7.0,6.5,7.5,7.5,7.5,7.0,0.8200000000000001,,False,none
196313,2609.18078,https://arxiv.org/abs/2609.18078,Beyond Embedding Transfer: Component Roles in Grokking Transfer and Stability,2026-09-16 00:00:00+00:00,6.96,6.4672,858,400,458,7.5,7.0,5.5,7.0,8.0,8.5,8.0,7.0,4.5,6.5,8.5,8.0,0.6783333333333333,Tianjin Medical University; Tianjin University,False,none
197019,2601.15417,https://arxiv.org/abs/2601.15417,Ambient Dataloops: Generative Models for Dataset Refinement,2026-09-16 00:00:00+00:00,7.74,5.7782,342,800,-458,8.0,7.5,8.0,7.5,7.5,6.5,7.5,7.0,6.0,6.5,7.5,4.5,0.65,Massachusetts Institute of Technology,False,none
196826,2604.11757,https://arxiv.org/abs/2604.11757,StarVLA-$Î±$: Reducing Complexity in Vision-Language-Action Systems,2026-09-16 00:00:00+00:00,7.52,5.0601,506,962,-456,7.0,6.5,8.5,8.0,8.5,6.5,6.5,4.5,6.0,7.0,7.0,4.5,0.6366666666666667,,False,none
198370,2609.21386,https://arxiv.org/abs/2609.21386,AgentVidBench: A Multi-Hop Video Question Answering Benchmark for Evaluating MLLM Agents,2026-09-18 00:00:00+00:00,7.8,5.8432,311,767,-456,7.5,7.5,8.0,8.0,8.5,7.0,7.0,6.5,5.5,7.0,7.5,6.0,0.75,,False,none
199911,2609.23582,https://arxiv.org/abs/2609.23582,ARID: A Deployable Edge AI System for Structured Information Extraction from Industrial Maintenance Work Orders,2026-09-20 00:00:00+00:00,7.02,6.4974,844,388,456,7.0,6.5,8.0,7.0,6.5,7.0,7.0,6.0,7.5,8.0,8.0,7.0,0.8033333333333333,National Tsing Hua University; New York University,False,none
196511,2609.18489,https://arxiv.org/abs/2609.18489,Butterfly Effect and the Kinetic Energy Cascade in Probabilistic Machine Learning Weather Prediction Models,2026-09-16 00:00:00+00:00,7.76,5.8128,329,781,-452,8.0,7.0,8.0,8.0,8.0,7.0,7.0,6.5,6.0,6.5,8.0,5.5,0.665,ETH Zurich; University of Cambridge,False,none
200684,2609.24838,https://arxiv.org/abs/2609.24838,MedRSI: Recursive Self-Improvement for Medical Agents via Clinically Aligned Self-Evolution,2026-09-21 00:00:00+00:00,7.82,5.882,295,747,-452,8.0,8.0,7.5,7.5,8.0,6.5,8.0,7.5,4.0,7.0,8.0,5.0,0.665,Stanford University; University of Oxford,False,none
195850,2412.11420,https://arxiv.org/abs/2412.11420,Category Level 6D Object Pose Estimation from a Single RGB Image using Diffusion,2026-09-16 00:00:00+00:00,7.82,5.9368,263,713,-450,8.0,7.5,8.0,8.0,7.5,6.5,7.5,7.0,6.5,7.5,8.0,4.0,0.71,,False,none
200637,2609.24744,https://arxiv.org/abs/2609.24744,World State Generator,2026-09-21 00:00:00+00:00,7.1,6.5335,815,366,449,7.5,7.0,6.5,7.0,7.5,5.5,8.0,7.5,5.5,7.5,8.0,6.5,0.6783333333333333,"University of California, Irvine",False,none
200117,2609.24021,https://arxiv.org/abs/2609.24021,Cost-Accuracy Trade-offs: Neural Operator vs Classical Numerical Solver,2026-09-21 00:00:00+00:00,8.0,6.072,193,641,-448,8.0,7.0,8.5,8.5,8.5,7.5,7.0,5.0,7.5,8.0,8.0,6.0,0.7616666666666667,California Institute of Technology; Peking University,False,none
199028,2609.22486,https://arxiv.org/abs/2609.22486,Semantics Delivery Network: Rethinking Web Retrieval Infrastructure for LLM Agents,2026-09-18 00:00:00+00:00,7.52,5.084,511,958,-447,8.0,8.0,6.0,7.5,8.0,4.5,6.0,7.0,5.5,7.5,7.5,2.5,0.66,Chinese University of Hong Kong,False,none
198254,2609.21179,https://arxiv.org/abs/2609.21179,Not All Irregularity Is Equal: Causally Isolating a Rare Failure Mode in Japanese Morphological Inflection,2026-09-18 00:00:00+00:00,6.86,6.401,892,446,446,6.5,7.0,6.0,7.5,8.0,8.0,7.0,7.0,6.0,7.0,8.0,7.5,0.7383333333333333,,False,none
199177,2112.13398,https://arxiv.org/abs/2112.13398,Long Story Short: Omitted Variable Bias in Causal Machine Learning,2026-09-21 00:00:00+00:00,8.56,6.358,19,465,-446,8.5,8.0,9.0,9.0,8.5,7.5,8.0,7.0,7.5,6.5,8.5,5.0,0.7183333333333334,Massachusetts Institute of Technology; Microsoft; Stanford University,False,none
197793,2609.20700,https://arxiv.org/abs/2609.20700,Should This Case Be Adapted? Prediction Fragmentation Controls Test-Time Adaptation,2026-09-17 00:00:00+00:00,7.48,7.1595,537,92,445,7.5,7.0,8.0,7.5,7.5,8.0,8.0,7.5,7.0,8.0,8.5,7.5,0.7866666666666666,,False,none
195821,2303.07272,https://arxiv.org/abs/2303.07272,Inventing a coin-flip classifier: Accounting for multiplicity in machine learning benchmark performance,2026-09-16 00:00:00+00:00,7.54,5.2605,489,932,-443,7.5,7.5,7.0,8.0,8.0,6.0,6.5,6.0,5.5,6.5,7.5,4.5,0.6566666666666666,,False,none
196525,2609.18518,https://arxiv.org/abs/2609.18518,Robot Visions: Breaking reCAPTCHA at Zero Cost and Zero Shot,2026-09-16 00:00:00+00:00,8.12,6.228,98,541,-443,8.0,7.0,9.0,9.0,8.0,7.0,7.0,6.5,7.5,8.0,7.5,5.5,0.6383333333333334,,False,none
197449,2609.19934,https://arxiv.org/abs/2609.19934,Beyond Depth Truncation: Controlled Evaluation of Depth Utilization in Recursive Language Models,2026-09-17 00:00:00+00:00,7.48,4.8618,535,977,-442,7.5,8.0,6.5,7.5,8.0,5.0,7.5,7.0,4.0,7.0,8.0,1.0,0.6950000000000001,,False,none
198271,2609.21212,https://arxiv.org/abs/2609.21212,Visual Navigation Transformer with Pose Attention,2026-09-18 00:00:00+00:00,6.88,6.3903,890,450,440,7.0,6.5,7.0,7.0,7.0,7.0,7.5,7.0,6.0,7.5,8.0,6.5,0.7866666666666666,University of Pennsylvania,False,none
197729,2609.20532,https://arxiv.org/abs/2609.20532,Towards TEE-Certified DP: Verifiable Differentially Private Training on Legacy GPUs,2026-09-17 00:00:00+00:00,7.82,5.95,270,708,-438,8.0,7.5,8.0,8.0,7.5,7.5,7.5,7.0,6.0,7.0,7.5,5.0,0.735,Nanyang Technological University; National University of Singapore,False,none
200123,2609.24036,https://arxiv.org/abs/2609.24036,Structured Decomposition for Reliable LLM-Generated Access Control Policies,2026-09-21 00:00:00+00:00,7.12,6.5338,801,363,438,7.0,6.0,8.0,8.0,7.0,7.5,7.5,6.0,7.0,8.0,8.0,7.0,0.785,Apple,False,none
196707,2609.18916,https://arxiv.org/abs/2609.18916,Higher-order pruning of experts in mixture-of-experts language models,2026-09-16 00:00:00+00:00,7.54,7.3132,492,56,436,7.5,7.5,8.0,7.5,7.0,7.5,8.0,7.5,7.5,8.0,8.0,8.0,0.7966666666666666,Amazon; Amazon (United States),False,none
195952,2602.15882,https://arxiv.org/abs/2602.15882,PACT-WAM: Predicting Actions and Visual Foresight with Compact Temporal Encoding for Robot Manipulation,2026-09-16 00:00:00+00:00,7.32,6.8068,665,237,428,7.5,7.5,7.0,7.0,7.5,6.5,8.0,7.0,7.0,7.5,8.0,7.0,0.79,Nanyang Technological University; Tsinghua University,False,none
196985,2509.24368,https://arxiv.org/abs/2509.24368,Watermarking Diffusion Language Models,2026-09-17 00:00:00+00:00,7.7,5.7949,370,793,-423,7.5,8.0,7.5,8.0,7.5,6.5,7.5,7.5,5.5,6.5,7.5,4.5,0.6683333333333333,ETH Zurich,False,none
198261,2609.21190,https://arxiv.org/abs/2609.21190,SWE-Proof: Can Language Models Resolve Real-World Issues with Machine-Checked Proofs?,2026-09-18 00:00:00+00:00,8.34,6.37,39,462,-423,8.5,8.0,8.0,8.5,9.0,7.5,8.0,7.5,4.0,7.5,8.0,7.0,0.745,,False,none
197419,2609.19879,https://arxiv.org/abs/2609.19879,VÄkQA: A Benchmark and Evaluation Study for Telugu Spoken Factoid Question Answering,2026-09-17 00:00:00+00:00,7.18,6.5693,768,346,422,6.5,7.5,7.0,7.5,8.0,7.5,7.5,7.0,7.0,7.5,8.0,6.5,0.7833333333333333,"Brno University of Technology; International Institute of Information Technology, Hyderabad",False,none
198611,2609.21883,https://arxiv.org/abs/2609.21883,VIRGA: Virtual-Agent-Intermediated Riemannian Geometry for Active-Sensing Air-Ground Coordination,2026-09-18 00:00:00+00:00,6.44,6.1952,979,557,422,6.5,6.5,6.5,6.5,6.0,5.5,7.5,7.5,6.0,6.5,7.5,6.0,0.7266666666666667,Tongji University,False,none
200632,2609.24732,https://arxiv.org/abs/2609.24732,GraphSVR: q-Space--Aware Graph-Based Slice-to-Volume Registration for Diffusion MRI,2026-09-21 00:00:00+00:00,7.32,6.7304,686,265,421,7.5,7.0,7.5,7.5,7.0,7.5,8.0,7.5,7.0,7.0,8.0,6.5,0.77,Technion – Israel Institute of Technology,False,none
197938,2609.20912,https://arxiv.org/abs/2609.20912,Do Quantum Models Scale Like LLMs?,2026-09-17 00:00:00+00:00,7.44,4.4634,573,993,-420,7.5,8.0,6.0,7.5,8.5,7.0,6.5,7.5,1.5,2.5,7.0,5.5,0.6966666666666667,National Taiwan University; Queen Mary University of London; University of Waterloo,False,none
199922,2609.23601,https://arxiv.org/abs/2609.23601,PREM: Prefix-Steered Recurrent Memory for Long-Video Understanding,2026-09-20 00:00:00+00:00,7.28,6.6767,715,295,420,7.0,7.0,8.0,7.5,7.0,7.0,7.5,7.0,7.5,8.0,7.5,6.5,0.785,The Hong Kong University of Science and Technology (Guangzhou); Tsinghua University,False,none
196492,2609.18451,https://arxiv.org/abs/2609.18451,VLM-MPPI: Grounding Natural Language in Behaviorally Diverse Trajectories for Aerial Navigation,2026-09-16 00:00:00+00:00,6.92,6.3712,878,460,418,7.0,6.5,7.5,7.0,6.5,6.5,7.5,7.0,6.5,7.5,8.0,6.0,0.7483333333333333,Adelaide University; Zhejiang University,False,none
198328,2609.21307,https://arxiv.org/abs/2609.21307,Stability-aware Residual Reinforcement Learning Framework for Robotic Manipulator Disturbance Compensation,2026-09-18 00:00:00+00:00,7.36,6.8378,644,227,417,7.5,6.5,8.0,7.5,7.5,7.0,8.0,7.0,7.5,7.5,8.5,6.5,0.78,Hanyang University; Institute for Information Transmission Problems; Kookmin University; Kyonggi University,False,none
197357,2609.19770,https://arxiv.org/abs/2609.19770,TorchCraft: Unified binder design by inverting an all-atom structure predictor,2026-09-17 00:00:00+00:00,8.18,6.3184,74,490,-416,8.5,8.0,8.5,8.0,7.5,7.5,7.5,7.0,7.0,6.5,8.0,6.0,0.7033333333333334,,False,none
200193,2609.24152,https://arxiv.org/abs/2609.24152,Graded-Relevance Composed Multimodal Retrieval for E-commerce Visual Search at Scale,2026-09-21 00:00:00+00:00,7.64,7.659,430,18,412,7.5,6.5,9.0,8.0,7.5,8.5,8.0,7.0,9.5,9.0,8.5,7.5,0.8266666666666667,,False,none
185148,2402.01306,https://arxiv.org/abs/2402.01306,KTO: Model Alignment as Prospect Theoretic Optimization,2026-09-08 00:00:00+00:00,7.88,6.0454,244,655,-411,8.0,7.5,8.0,8.0,8.0,7.5,7.5,7.5,7.0,6.5,7.5,4.5,0.6783333333333333,Stanford University,True,none
200707,2609.24882,https://arxiv.org/abs/2609.24882,Learning Prognostic Variables for AI Convective Parameterizations via Symbolic Distillation,2026-09-21 00:00:00+00:00,7.7,5.7904,385,796,-411,8.0,7.5,7.5,7.5,8.0,7.0,7.0,7.0,5.5,5.5,8.0,6.0,0.6783333333333333,Deutsches Zentrum für Luft- und Raumfahrt e. V. (DLR); University of Bremen; University of Lausanne; UNSW Sydney,False,none
75139,2509.10078,https://arxiv.org/abs/2509.10078,Human Psychometric Questionnaires Mischaracterize LLM Behavior,2026-09-02 00:00:00+00:00,7.74,5.8784,338,748,-410,7.5,7.5,8.0,8.0,8.0,7.5,6.5,6.5,6.0,7.5,7.5,6.0,0.78,Seoul National University,True,none
199826,2609.23409,https://arxiv.org/abs/2609.23409,Retrieval Geometry Shapes Cache-Based Clip Adaptation,2026-09-20 00:00:00+00:00,7.44,6.956,580,170,410,7.5,7.0,7.5,7.5,8.0,8.0,7.5,7.0,7.5,8.0,8.0,7.5,0.8316666666666667,Charles Sturt University; Jahangirnagar University; North South University; Tsinghua University; Viện Công nghệ thông tin,False,none
198470,2609.21595,https://arxiv.org/abs/2609.21595,Evaluating In-Context Learning and Retrieval Strategies for Devanagari Post-OCR Correction,2026-09-18 00:00:00+00:00,7.24,6.6066,731,325,406,6.5,6.5,8.5,7.5,8.0,8.0,7.0,6.5,7.5,8.0,8.0,7.0,0.8049999999999999,,False,none
198025,2609.21130,https://arxiv.org/abs/2609.21130,SAGE: Safety-Aligned Gradient Enforcement for Human--Robot Collaboration,2026-09-17 00:00:00+00:00,7.38,6.845,626,221,405,7.5,7.0,7.5,7.5,7.5,7.5,8.0,7.0,7.0,7.0,8.0,7.5,0.7816666666666667,Carnegie Mellon University; University of Pennsylvania,False,none
200334,2603.02266,https://arxiv.org/abs/2603.02266,When Scaling Fails: Mitigating Audio Perception Decay of LALMs via Multi-Step Perception-Aware Reasoning,2026-09-21 00:00:00+00:00,7.9,6.055,243,648,-405,8.0,8.0,7.5,8.0,8.0,7.0,7.5,7.0,6.0,7.0,7.5,5.5,0.7366666666666667,Northeastern University,False,none
198172,2605.31273,https://arxiv.org/abs/2605.31273,Survival Reinforcement Learning: Toward Scalable Self-Supervised RL,2026-09-18 00:00:00+00:00,7.74,5.882,345,744,-399,8.0,7.5,8.0,7.5,7.5,7.0,7.5,7.0,6.0,6.5,7.5,5.0,0.7033333333333334,,False,none
197660,2609.20352,https://arxiv.org/abs/2609.20352,COMPASS: Ordered Clustered Routing at 100K Scale,2026-09-17 00:00:00+00:00,8.26,6.392,52,449,-397,8.5,8.0,8.5,8.5,7.5,7.0,8.0,7.0,7.5,7.5,7.5,5.0,0.7133333333333334,NVIDIA,False,none
199254,2509.08494,https://arxiv.org/abs/2509.08494,HumanAgencyBench: Scalable Evaluation of Human Agency Support in AI Assistants,2026-09-20 00:00:00+00:00,7.6,5.5945,460,857,-397,7.5,7.5,7.0,8.0,8.5,6.0,6.5,6.5,6.5,7.0,7.5,4.5,0.7483333333333333,Stanford University; University of Chicago,False,none
197202,2609.19441,https://arxiv.org/abs/2609.19441,Predict Before You Deploy: Offline Prediction of Quantization-Induced Task Degradation for World Action Models,2026-09-16 00:00:00+00:00,7.42,6.9005,592,196,396,7.5,7.0,8.0,7.5,7.0,7.5,7.5,7.0,7.5,8.0,7.5,7.5,0.8133333333333334,Colorado School of Mines; University of Florida; University of Southern California,False,none
196870,2609.19228,https://arxiv.org/abs/2609.19228,Grasping by interconnection: robust closing motions from coarse object templates,2026-09-16 00:00:00+00:00,7.16,6.5156,772,377,395,7.0,7.0,7.5,7.0,7.5,6.5,7.5,7.0,6.5,7.0,8.0,7.0,0.7916666666666666,University of Cambridge; University of Liège,False,none
199060,2609.22553,https://arxiv.org/abs/2609.22553,"Correct Diagnosis, Better Feedback: A Symbolic-Verifier for Faithful LLM Tutoring Feedback in Logic Proofs",2026-09-18 00:00:00+00:00,6.86,6.3008,894,501,393,6.5,6.5,7.0,7.0,8.0,7.0,7.0,6.0,7.0,8.0,8.0,6.5,0.8133333333333334,Kennesaw State University; North Carolina State University,False,none
200285,2503.12083,https://arxiv.org/abs/2503.12083,PICID: Proof-Driven Clause Learning in Neural Network Verification,2026-09-21 00:00:00+00:00,7.62,5.658,442,832,-390,8.0,7.5,7.0,8.0,7.5,7.5,7.5,6.5,6.5,6.5,7.5,4.0,0.69,Stanford University,False,none
195942,2602.02377,https://arxiv.org/abs/2602.02377,"ProofVerifier: A Scalable, Diversity-Driven Framework for Natural-Language Proof Verification",2026-09-16 00:00:00+00:00,7.68,5.8283,387,776,-389,8.0,7.5,7.0,8.0,8.0,6.5,7.0,6.5,6.5,7.5,8.0,4.5,0.7533333333333333,Peking University,False,none
198187,2609.18120,https://arxiv.org/abs/2609.18120,"PentestChain: A Cost-Aware, MCP-Orchestrated Framework for Automated Penetration Testing with Free-Tier LLMs",2026-09-18 00:00:00+00:00,6.58,6.1761,960,572,388,6.5,6.0,7.5,6.5,6.5,3.5,7.5,7.0,6.0,7.5,8.0,5.5,0.6366666666666667,,False,none
199453,2609.18358,https://arxiv.org/abs/2609.18358,GraphPoint: Semantic Entity Graphs and Point Trajectories for Compositional Robot Manipulation,2026-09-19 00:00:00+00:00,7.64,5.746,423,811,-388,8.0,7.5,7.5,7.5,7.5,6.5,7.0,7.0,5.5,7.0,7.5,5.0,0.74,Shanghai Jiao Tong University,False,none
197705,2609.20474,https://arxiv.org/abs/2609.20474,How Do Agent Harnesses Create Value? Planning Information and Release Control in Stateful LLM Agents,2026-09-17 00:00:00+00:00,7.16,6.4974,774,387,387,7.0,6.5,8.0,7.5,7.0,8.0,7.0,6.0,7.5,8.0,8.0,7.0,0.7983333333333333,University of Edinburgh,False,none
199465,2609.19688,https://arxiv.org/abs/2609.19688,LYRIC: Language-Driven Physics-Based Character Control for Contact-Rich Whole-Body Object Interaction,2026-09-19 00:00:00+00:00,8.04,6.2062,166,552,-386,8.5,8.0,7.5,8.0,8.0,7.5,8.0,7.0,4.5,6.5,8.0,7.0,0.7216666666666667,Northeastern University; PC TECHNOLOGY CENTER; Sony Interactive Entertainment (United States),False,none
198145,2604.11346,https://arxiv.org/abs/2604.11346,Incentive Design without Hypergradients: A Social-Gradient Method,2026-09-18 00:00:00+00:00,7.6,5.6385,452,837,-385,8.0,7.5,7.0,7.5,8.0,7.5,7.5,7.0,4.5,4.5,7.5,6.5,0.6616666666666666,KTH Royal Institute of Technology,False,none
199961,2609.23703,https://arxiv.org/abs/2609.23703,Financial Language Models as Applied Artificial Intelligence Systems for News-Based Trading under Market Frictions,2026-09-20 00:00:00+00:00,7.3,6.6259,699,314,385,7.5,6.5,8.0,7.5,7.0,7.0,7.5,7.0,7.5,8.5,8.5,5.5,0.7733333333333333,University of Warwick,False,none
198358,2609.21363,https://arxiv.org/abs/2609.21363,Hiding in Plain Sight: A Diffusion-based Mitigation of Geolocation Privacy Leakage in Vision-Language Models,2026-09-18 00:00:00+00:00,7.64,5.7638,422,805,-383,8.0,7.5,7.5,7.5,7.5,5.5,7.5,7.0,6.5,7.0,8.0,3.5,0.6816666666666666,Fudan University,False,none
199114,2609.22663,https://arxiv.org/abs/2609.22663,"SPIBER: Reconstructing Free Energy Landscapes from Short, Unconverged Trajectories with Generative Flow Networks",2026-09-19 00:00:00+00:00,7.72,5.896,360,742,-382,8.0,8.0,7.0,7.5,8.0,7.0,7.5,7.5,6.0,4.0,8.0,6.0,0.66,"University of Maryland, College Park",False,none
197402,2609.19856,https://arxiv.org/abs/2609.19856,Foreground Voice Activity Detection: Learning Speaker Selectivity from Supervision,2026-09-17 00:00:00+00:00,7.48,6.981,534,153,381,7.5,7.0,8.0,7.5,7.5,7.5,7.5,7.0,8.5,8.5,8.0,6.5,0.815,,False,none
198151,2604.23692,https://arxiv.org/abs/2604.23692,Personalizing Causal Audio-Driven Facial Motion via Dynamic Multi-modal Retrieval,2026-09-18 00:00:00+00:00,7.6,5.6544,453,834,-381,7.5,7.5,8.0,7.5,7.5,6.5,7.5,7.0,7.5,7.5,8.0,2.0,0.765,Meta; The University of Tokyo,False,none
197523,2609.20078,https://arxiv.org/abs/2609.20078,FlipToSee: A Probabilistic Stable Placement Prior for Active Visual Exploration via Regrasping,2026-09-17 00:00:00+00:00,7.36,6.734,640,260,380,7.5,7.5,7.5,7.0,7.0,7.5,8.0,7.0,7.0,7.0,8.0,7.0,0.7716666666666667,King Abdullah University of Science and Technology,False,none
197654,2609.20340,https://arxiv.org/abs/2609.20340,FreqDINO++: A Frequency-Guided Multi-Task Routing Vision Foundation Model for Universal Ultrasound Analysis,2026-09-17 00:00:00+00:00,6.9,6.2972,883,503,380,7.0,6.0,8.0,7.0,6.5,7.0,7.5,7.0,7.0,7.5,7.5,5.5,0.7383333333333333,Hong Kong Polytechnic University; University of Nottingham; University of Nottingham Ningbo China,False,none
